time,province,city,confirm,heal,dead
2020/3/6,四川,眉山,0,0,0
2020/3/7,四川,眉山,0,0,0
2020/3/8,四川,眉山,0,0,0
2020/3/9,四川,眉山,0,0,0
2020/3/10,四川,眉山,0,0,0
2020/3/11,四川,眉山,0,0,0
2020/3/12,四川,眉山,0,0,0
2020/3/13,四川,眉山,0,0,0
2020/3/14,四川,眉山,0,1,0
2020/2/7,四川,雅安,6,0,0
2020/2/8,四川,雅安,0,1,0
2020/2/9,四川,雅安,0,1,0
2020/2/10,四川,雅安,0,0,0
2020/2/11,四川,雅安,0,0,0
2020/2/12,四川,雅安,1,0,0
2020/2/13,四川,雅安,0,0,0
2020/2/14,四川,雅安,0,0,0
2020/2/15,四川,雅安,0,0,0
2020/2/16,四川,雅安,0,0,0
2020/2/17,四川,雅安,0,0,0
2020/2/18,四川,雅安,0,0,0
2020/2/19,四川,雅安,0,1,0
2020/2/20,四川,雅安,0,1,0
2020/2/21,四川,雅安,0,0,0
2020/2/22,四川,雅安,0,0,0
2020/2/23,四川,雅安,0,0,0
2020/2/24,四川,雅安,0,1,0
2020/2/25,四川,雅安,0,1,0
2020/2/26,四川,雅安,0,0,0
2020/2/27,四川,雅安,0,0,0
2020/2/28,四川,雅安,0,0,0
2020/2/29,四川,雅安,0,0,0
2020/3/1,四川,雅安,0,0,0
2020/3/2,四川,雅安,0,0,0
2020/3/3,四川,雅安,0,0,0
2020/3/4,四川,雅安,0,0,0
2020/3/5,四川,雅安,0,0,0
2020/3/6,四川,雅安,0,0,0
2020/3/7,四川,雅安,0,0,0
2020/3/8,四川,雅安,0,0,0
2020/3/9,四川,雅安,0,0,0
2020/3/10,四川,雅安,0,0,0
2020/3/11,四川,雅安,0,0,0
2020/3/12,四川,雅安,0,1,0
2020/3/13,四川,雅安,0,0,0
2020/3/14,四川,雅安,0,0,0
2020/2/7,四川,遂宁,6,2,0
2020/2/8,四川,遂宁,2,0,0
2020/2/9,四川,遂宁,2,0,0
2020/2/10,四川,遂宁,0,0,0
2020/2/11,四川,遂宁,0,0,0
2020/2/12,四川,遂宁,0,2,0
2020/2/13,四川,遂宁,0,0,0
2020/2/14,四川,遂宁,0,0,0
2020/2/15,四川,遂宁,2,0,0
2020/2/16,四川,遂宁,5,0,0
2020/2/17,四川,遂宁,0,5,0
2020/2/18,四川,遂宁,0,0,0
2020/2/19,四川,遂宁,0,1,0
2020/2/20,四川,遂宁,0,0,0
2020/2/21,四川,遂宁,0,0,0
2020/2/22,四川,遂宁,0,0,0
2020/2/23,四川,遂宁,0,0,0
2020/2/24,四川,遂宁,0,0,0
2020/2/25,四川,遂宁,0,0,0
2020/2/26,四川,遂宁,0,3,0
2020/2/27,四川,遂宁,0,2,0
2020/2/28,四川,遂宁,0,0,0
2020/2/29,四川,遂宁,0,0,0
2020/3/1,四川,遂宁,0,0,0
2020/3/2,四川,遂宁,0,0,0
2020/3/3,四川,遂宁,0,0,0
2020/3/4,四川,遂宁,0,0,0
2020/3/5,四川,遂宁,0,0,0
2020/3/6,四川,遂宁,0,0,0
2020/3/7,四川,遂宁,0,0,0
2020/3/8,四川,遂宁,0,0,0
2020/3/9,四川,遂宁,0,0,0
2020/3/10,四川,遂宁,0,2,0
2020/3/11,四川,遂宁,0,0,0
2020/3/12,四川,遂宁,0,0,0
2020/3/13,四川,遂宁,0,0,0
2020/3/14,四川,遂宁,0,0,0
2020/2/7,四川,凉山州,9,0,0
2020/2/8,四川,凉山州,0,0,0
2020/2/9,四川,凉山州,1,1,0
2020/2/10,四川,凉山州,0,0,0
2020/2/11,四川,凉山州,0,0,0
2020/2/12,四川,凉山州,0,0,0
2020/2/13,四川,凉山州,0,2,0
2020/2/14,四川,凉山州,1,1,0
2020/2/15,四川,凉山州,2,1,0
2020/2/16,四川,凉山州,0,0,0
2020/2/17,四川,凉山州,0,0,0
2020/2/18,四川,凉山州,0,0,0
2020/2/19,四川,凉山州,0,0,0
2020/2/20,四川,凉山州,0,1,0
2020/2/21,四川,凉山州,0,0,0
2020/2/22,四川,凉山州,0,2,0
2020/2/23,四川,凉山州,0,0,0
2020/2/24,四川,凉山州,0,0,0
2020/2/25,四川,凉山州,0,1,0
2020/2/26,四川,凉山州,0,0,0
2020/2/27,四川,凉山州,0,0,0
2020/2/28,四川,凉山州,0,1,0
2020/2/29,四川,凉山州,0,0,0
2020/3/1,四川,凉山州,0,0,0
2020/3/2,四川,凉山州,0,2,0
2020/3/3,四川,凉山州,0,0,0
2020/3/4,四川,凉山州,0,0,0
2020/3/5,四川,凉山州,0,0,0
2020/3/6,四川,凉山州,0,1,0
2020/3/7,四川,凉山州,0,0,0
2020/3/8,四川,凉山州,0,0,0
2020/3/9,四川,凉山州,0,0,0
2020/3/10,四川,凉山州,0,0,0
2020/3/11,四川,凉山州,0,0,0
2020/3/12,四川,凉山州,0,0,0
2020/3/13,四川,凉山州,0,0,0
2020/3/14,四川,凉山州,0,0,0
2020/2/7,四川,宜宾,9,0,0
2020/2/8,四川,宜宾,0,0,0
2020/2/9,四川,宜宾,0,3,0
2020/2/10,四川,宜宾,0,0,0
2020/2/11,四川,宜宾,1,0,0
2020/2/12,四川,宜宾,1,0,0
2020/2/13,四川,宜宾,0,0,0
2020/2/14,四川,宜宾,0,3,0
2020/2/15,四川,宜宾,0,0,0
2020/2/16,四川,宜宾,0,0,0
2020/2/17,四川,宜宾,1,0,0
2020/2/18,四川,宜宾,0,0,0
2020/2/19,四川,宜宾,0,1,0
2020/2/20,四川,宜宾,0,0,0
2020/2/21,四川,宜宾,0,0,0
2020/2/22,四川,宜宾,0,1,0
2020/2/23,四川,宜宾,0,0,0
2020/2/24,四川,宜宾,0,0,0
2020/2/25,四川,宜宾,0,2,0
2020/2/26,四川,宜宾,0,0,0
2020/2/27,四川,宜宾,0,0,0
2020/2/28,四川,宜宾,0,0,0
2020/2/29,四川,宜宾,0,0,0
2020/3/1,四川,宜宾,0,0,0
2020/3/2,四川,宜宾,0,0,0
2020/3/3,四川,宜宾,0,0,0
2020/3/4,四川,宜宾,0,0,0
2020/3/5,四川,宜宾,0,1,0
2020/3/6,四川,宜宾,0,0,0
2020/3/7,四川,宜宾,0,0,0
2020/3/8,四川,宜宾,0,0,0
2020/3/9,四川,宜宾,0,0,0
2020/3/10,四川,宜宾,0,1,0
2020/3/11,四川,宜宾,0,0,0
2020/3/12,四川,宜宾,0,0,0
2020/3/13,四川,宜宾,0,0,0
2020/3/14,四川,宜宾,0,0,0
2020/2/7,四川,自贡,9,1,0
2020/2/8,四川,自贡,0,1,0
2020/2/9,四川,自贡,0,0,0
2020/2/10,四川,自贡,0,0,0
2020/2/11,四川,自贡,0,0,0
2020/2/12,四川,自贡,0,0,0
2020/2/13,四川,自贡,0,0,0
2020/2/14,四川,自贡,0,0,0
2020/2/15,四川,自贡,0,0,0
2020/2/16,四川,自贡,0,0,0
2020/2/17,四川,自贡,0,0,0
2020/2/18,四川,自贡,0,2,0
2020/2/19,四川,自贡,0,0,0
2020/2/20,四川,自贡,0,3,0
2020/2/21,四川,自贡,0,0,0
2020/2/22,四川,自贡,0,0,0
2020/2/23,四川,自贡,0,0,0
2020/2/24,四川,自贡,0,0,0
2020/2/25,四川,自贡,0,1,0
2020/2/26,四川,自贡,0,0,0
2020/2/27,四川,自贡,0,1,0
2020/2/28,四川,自贡,0,0,0
2020/2/29,四川,自贡,0,0,0
2020/3/1,四川,自贡,0,0,0
2020/3/2,四川,自贡,0,0,0
2020/3/3,四川,自贡,0,0,0
2020/3/4,四川,自贡,0,0,0
2020/3/5,四川,自贡,0,0,0
2020/3/6,四川,自贡,0,0,0
2020/3/7,四川,自贡,0,0,0
2020/3/8,四川,自贡,0,0,0
2020/3/9,四川,自贡,0,0,0
2020/3/10,四川,自贡,0,0,0
2020/3/11,四川,自贡,0,0,0
2020/3/12,四川,自贡,0,0,0
2020/3/13,四川,自贡,0,0,0
2020/3/14,四川,自贡,0,0,0
2020/2/7,四川,攀枝花,12,1,0
2020/2/8,四川,攀枝花,1,2,0
2020/2/9,四川,攀枝花,0,4,0
2020/2/10,四川,攀枝花,0,0,0
2020/2/11,四川,攀枝花,0,1,0
2020/2/12,四川,攀枝花,0,0,0
2020/2/13,四川,攀枝花,0,1,0
2020/2/14,四川,攀枝花,0,0,0
2020/2/15,四川,攀枝花,0,1,0
2020/2/16,四川,攀枝花,0,0,0
2020/2/17,四川,攀枝花,3,1,0
2020/2/18,四川,攀枝花,0,0,0
2020/2/19,四川,攀枝花,0,0,0
2020/2/20,四川,攀枝花,0,0,0
2020/2/21,四川,攀枝花,0,2,0
2020/2/22,四川,攀枝花,0,3,0
2020/2/23,四川,攀枝花,0,0,0
2020/2/24,四川,攀枝花,0,0,0
2020/2/25,四川,攀枝花,0,0,0
2020/2/26,四川,攀枝花,0,0,0
2020/2/27,四川,攀枝花,0,0,0
2020/2/28,四川,攀枝花,0,0,0
2020/2/29,四川,攀枝花,0,0,0
2020/3/1,四川,攀枝花,0,0,0
2020/3/2,四川,攀枝花,0,0,0
2020/3/3,四川,攀枝花,0,0,0
2020/3/4,四川,攀枝花,0,0,0
2020/3/5,四川,攀枝花,0,0,0
2020/3/6,四川,攀枝花,0,0,0
2020/3/7,四川,攀枝花,0,0,0
2020/3/8,四川,攀枝花,0,0,0
2020/3/9,四川,攀枝花,0,0,0
2020/3/10,四川,攀枝花,0,0,0
2020/3/11,四川,攀枝花,0,0,0
2020/3/12,四川,攀枝花,0,0,0
2020/3/13,四川,攀枝花,0,0,0
2020/3/14,四川,攀枝花,0,0,0
2020/2/7,四川,阿坝州,1,0,0
2020/2/8,四川,阿坝州,0,0,0
2020/2/9,四川,阿坝州,0,0,0
2020/2/10,四川,阿坝州,0,0,0
2020/2/11,四川,阿坝州,0,0,0
2020/2/12,四川,阿坝州,0,0,0
2020/2/13,四川,阿坝州,0,0,0
2020/2/14,四川,阿坝州,0,0,0
2020/2/15,四川,阿坝州,0,0,0
2020/2/16,四川,阿坝州,0,0,0
2020/2/17,四川,阿坝州,0,1,0
2020/2/18,四川,阿坝州,0,0,0
2020/2/19,四川,阿坝州,0,0,0
2020/2/20,四川,阿坝州,0,0,0
2020/2/21,四川,阿坝州,0,0,0
2020/2/22,四川,阿坝州,0,0,0
2020/2/23,四川,阿坝州,0,0,0
2020/2/24,四川,阿坝州,0,0,0
2020/2/25,四川,阿坝州,0,0,0
2020/2/26,四川,阿坝州,0,0,0
2020/2/27,四川,阿坝州,0,0,0
2020/2/28,四川,阿坝州,0,0,0
2020/2/29,四川,阿坝州,0,0,0
2020/3/1,四川,阿坝州,0,0,0
2020/3/2,四川,阿坝州,0,0,0
2020/3/3,四川,阿坝州,0,0,0
2020/3/4,四川,阿坝州,0,0,0
2020/3/5,四川,阿坝州,0,0,0
2020/3/6,四川,阿坝州,0,0,0
2020/3/7,四川,阿坝州,0,0,0
2020/3/8,四川,阿坝州,0,0,0
2020/3/9,四川,阿坝州,0,0,0
2020/3/10,四川,阿坝州,0,0,0
2020/3/11,四川,阿坝州,0,0,0
2020/3/12,四川,阿坝州,0,0,0
2020/3/13,四川,阿坝州,0,0,0
2020/3/14,四川,阿坝州,0,0,0
2020/2/7,重庆,武隆区,1,0,0
2020/2/8,重庆,武隆区,0,0,0
2020/2/9,重庆,武隆区,0,0,0
2020/2/10,重庆,武隆区,0,0,0
2020/2/11,重庆,武隆区,0,0,0
2020/2/12,重庆,武隆区,0,0,0
2020/2/13,重庆,武隆区,0,0,0
2020/2/14,重庆,武隆区,0,0,0
2020/2/15,重庆,武隆区,0,1,0
2020/2/16,重庆,武隆区,0,0,0
2020/2/17,重庆,武隆区,0,0,0
2020/2/18,重庆,武隆区,0,0,0
2020/2/19,重庆,武隆区,0,0,0
2020/2/20,重庆,武隆区,0,0,0
2020/2/21,重庆,武隆区,0,0,0
2020/2/22,重庆,武隆区,0,0,0
2020/2/23,重庆,武隆区,0,0,0
2020/2/24,重庆,武隆区,0,0,0
2020/2/25,重庆,武隆区,0,0,0
2020/2/26,重庆,武隆区,0,0,0
2020/2/27,重庆,武隆区,0,0,0
2020/2/28,重庆,武隆区,0,0,0
2020/2/29,重庆,武隆区,0,0,0
2020/3/1,重庆,武隆区,0,0,0
2020/3/2,重庆,武隆区,0,0,0
2020/3/3,重庆,武隆区,0,0,0
2020/3/4,重庆,武隆区,0,0,0
2020/3/5,重庆,武隆区,0,0,0
2020/3/6,重庆,武隆区,0,0,0
2020/3/7,重庆,武隆区,0,0,0
2020/3/8,重庆,武隆区,0,0,0
2020/3/9,重庆,武隆区,0,0,0
2020/3/10,重庆,武隆区,0,0,0
2020/3/11,重庆,武隆区,0,0,0
2020/3/12,重庆,武隆区,0,0,0
2020/3/13,重庆,武隆区,0,0,0
2020/3/14,重庆,武隆区,0,0,0
2020/2/7,重庆,秀山县,1,1,0
2020/2/8,重庆,秀山县,0,0,0
2020/2/9,重庆,秀山县,0,0,0
2020/2/10,重庆,秀山县,0,0,0
2020/2/11,重庆,秀山县,0,0,0
2020/2/12,重庆,秀山县,0,0,0
2020/2/13,重庆,秀山县,0,0,0
2020/2/14,重庆,秀山县,0,0,0
2020/2/15,重庆,秀山县,0,0,0
2020/2/16,重庆,秀山县,0,0,0
2020/2/17,重庆,秀山县,0,0,0
2020/2/18,重庆,秀山县,0,0,0
2020/2/19,重庆,秀山县,0,0,0
2020/2/20,重庆,秀山县,0,0,0
2020/2/21,重庆,秀山县,0,0,0
2020/2/22,重庆,秀山县,0,0,0
2020/2/23,重庆,秀山县,0,0,0
2020/2/24,重庆,秀山县,0,0,0
2020/2/25,重庆,秀山县,0,0,0
2020/2/26,重庆,秀山县,0,0,0
2020/2/27,重庆,秀山县,0,0,0
2020/2/28,重庆,秀山县,0,0,0
2020/2/29,重庆,秀山县,0,0,0
2020/3/1,重庆,秀山县,0,0,0
2020/3/2,重庆,秀山县,0,0,0
2020/3/3,重庆,秀山县,0,0,0
2020/3/4,重庆,秀山县,0,0,0
2020/3/5,重庆,秀山县,0,0,0
2020/3/6,重庆,秀山县,0,0,0
2020/3/7,重庆,秀山县,0,0,0
2020/3/8,重庆,秀山县,0,0,0
2020/3/9,重庆,秀山县,0,0,0
2020/3/10,重庆,秀山县,0,0,0
2020/3/11,重庆,秀山县,0,0,0
2020/3/12,重庆,秀山县,0,0,0
2020/3/13,重庆,秀山县,0,0,0
2020/3/14,重庆,秀山县,0,0,0
2020/2/7,重庆,彭水县,2,0,0
2020/2/8,重庆,彭水县,0,0,0
2020/2/9,重庆,彭水县,0,0,0
2020/2/10,重庆,彭水县,0,0,0
2020/2/11,重庆,彭水县,0,0,0
2020/2/12,重庆,彭水县,0,0,0
2020/2/13,重庆,彭水县,0,0,0
2020/2/14,重庆,彭水县,0,0,0
2020/2/15,重庆,彭水县,0,0,0
2020/2/16,重庆,彭水县,0,0,0
2020/2/17,重庆,彭水县,0,0,0
2020/2/18,重庆,彭水县,0,0,0
2020/2/19,重庆,彭水县,0,0,0
2020/2/20,重庆,彭水县,0,0,0
2020/2/21,重庆,彭水县,0,0,0
2020/2/22,重庆,彭水县,0,0,0
2020/2/23,重庆,彭水县,0,0,0
2020/2/24,重庆,彭水县,0,0,0
2020/2/25,重庆,彭水县,0,0,0
2020/2/26,重庆,彭水县,0,1,0
2020/2/27,重庆,彭水县,0,0,0
2020/2/28,重庆,彭水县,0,0,0
2020/2/29,重庆,彭水县,0,0,0
2020/3/1,重庆,彭水县,0,0,0
2020/3/2,重庆,彭水县,0,0,0
2020/3/3,重庆,彭水县,0,0,0
2020/3/4,重庆,彭水县,0,0,0
2020/3/5,重庆,彭水县,0,0,0
2020/3/6,重庆,彭水县,0,1,0
2020/3/7,重庆,彭水县,0,0,0
2020/3/8,重庆,彭水县,0,0,0
2020/3/9,重庆,彭水县,0,0,0
2020/3/10,重庆,彭水县,0,0,0
2020/3/11,重庆,彭水县,0,0,0
2020/3/12,重庆,彭水县,0,0,0
2020/3/13,重庆,彭水县,0,0,0
2020/3/14,重庆,彭水县,0,0,0
2020/2/7,重庆,垫江县,18,1,0
2020/2/8,重庆,垫江县,1,0,0
2020/2/9,重庆,垫江县,1,0,0
2020/2/10,重庆,垫江县,0,0,0
2020/2/11,重庆,垫江县,0,0,0
2020/2/12,重庆,垫江县,0,0,0
2020/2/13,重庆,垫江县,0,2,0
2020/2/14,重庆,垫江县,0,1,0
2020/2/15,重庆,垫江县,0,1,0
2020/2/16,重庆,垫江县,0,1,0
2020/2/17,重庆,垫江县,0,0,0
2020/2/18,重庆,垫江县,0,1,0
2020/2/19,重庆,垫江县,0,2,0
2020/2/20,重庆,垫江县,0,0,0
2020/2/21,重庆,垫江县,0,0,0
2020/2/22,重庆,垫江县,0,1,0
2020/2/23,重庆,垫江县,0,0,0
2020/2/24,重庆,垫江县,0,0,0
2020/2/25,重庆,垫江县,0,0,0
2020/2/26,重庆,垫江县,0,0,0
2020/2/27,重庆,垫江县,0,0,0
2020/2/28,重庆,垫江县,0,2,0
2020/2/29,重庆,垫江县,0,0,0
2020/3/1,重庆,垫江县,0,2,0
2020/3/2,重庆,垫江县,0,1,0
2020/3/3,重庆,垫江县,0,0,0
2020/3/4,重庆,垫江县,0,2,0
2020/3/5,重庆,垫江县,0,0,0
2020/3/6,重庆,垫江县,0,2,0
2020/3/7,重庆,垫江县,0,0,0
2020/3/8,重庆,垫江县,0,0,0
2020/3/9,重庆,垫江县,0,0,0
2020/3/10,重庆,垫江县,0,1,0
2020/3/11,重庆,垫江县,0,0,0
2020/3/12,重庆,垫江县,0,0,0
2020/3/13,重庆,垫江县,0,0,0
2020/3/14,重庆,垫江县,0,0,0
2020/2/7,重庆,开州区,18,2,0
2020/2/8,重庆,开州区,0,0,0
2020/2/9,重庆,开州区,0,3,0
2020/2/10,重庆,开州区,0,1,0
2020/2/11,重庆,开州区,2,4,1
2020/2/12,重庆,开州区,0,1,0
2020/2/13,重庆,开州区,0,1,0
2020/2/14,重庆,开州区,0,0,0
2020/2/15,重庆,开州区,0,0,0
2020/2/16,重庆,开州区,0,1,0
2020/2/17,重庆,开州区,0,0,0
2020/2/18,重庆,开州区,0,0,0
2020/2/19,重庆,开州区,0,1,0
2020/2/20,重庆,开州区,0,1,0
2020/2/21,重庆,开州区,1,1,0
2020/2/22,重庆,开州区,0,0,0
2020/2/23,重庆,开州区,0,0,0
2020/2/24,重庆,开州区,0,2,0
2020/2/25,重庆,开州区,0,0,0
2020/2/26,重庆,开州区,0,0,0
2020/2/27,重庆,开州区,0,0,0
2020/2/28,重庆,开州区,0,1,0
2020/2/29,重庆,开州区,0,0,0
2020/3/1,重庆,开州区,0,0,0
2020/3/2,重庆,开州区,0,0,0
2020/3/3,重庆,开州区,0,0,0
2020/3/4,重庆,开州区,0,0,0
2020/3/5,重庆,开州区,0,0,0
2020/3/6,重庆,开州区,0,1,0
2020/3/7,重庆,开州区,0,0,0
2020/3/8,重庆,开州区,0,0,0
2020/3/9,重庆,开州区,0,0,0
2020/3/10,重庆,开州区,0,0,0
2020/3/11,重庆,开州区,0,0,0
2020/3/12,重庆,开州区,0,0,0
2020/3/13,重庆,开州区,0,0,0
2020/3/14,重庆,开州区,0,0,0
2020/2/7,重庆,渝中区,19,0,0
2020/2/8,重庆,渝中区,1,1,0
2020/2/9,重庆,渝中区,0,0,0
2020/2/10,重庆,渝中区,0,0,0
2020/2/11,重庆,渝中区,0,0,0
2020/2/12,重庆,渝中区,0,0,0
2020/2/13,重庆,渝中区,0,2,0
2020/2/14,重庆,渝中区,0,2,0
2020/2/15,重庆,渝中区,0,2,0
2020/2/16,重庆,渝中区,0,5,0
2020/2/17,重庆,渝中区,0,0,0
2020/2/18,重庆,渝中区,0,2,0
2020/2/19,重庆,渝中区,0,0,0
2020/2/20,重庆,渝中区,0,0,0
2020/2/21,重庆,渝中区,0,0,0
2020/2/22,重庆,渝中区,0,1,0
2020/2/23,重庆,渝中区,0,1,0
2020/2/24,重庆,渝中区,0,0,0
2020/2/25,重庆,渝中区,0,0,0
2020/2/26,重庆,渝中区,0,0,0
2020/2/27,重庆,渝中区,0,0,0
2020/2/28,重庆,渝中区,0,1,0
2020/2/29,重庆,渝中区,0,0,0
2020/3/1,重庆,渝中区,0,0,0
2020/3/2,重庆,渝中区,0,1,0
2020/3/3,重庆,渝中区,0,0,0
2020/3/4,重庆,渝中区,0,0,0
2020/3/5,重庆,渝中区,0,0,0
2020/3/6,重庆,渝中区,0,0,0
2020/3/7,重庆,渝中区,0,0,0
2020/3/8,重庆,渝中区,0,1,0
2020/3/9,重庆,渝中区,0,1,0
2020/3/10,重庆,渝中区,0,0,0
2020/3/11,重庆,渝中区,0,0,0
2020/3/12,重庆,渝中区,0,0,0
2020/3/13,重庆,渝中区,0,0,0
2020/3/14,重庆,渝中区,0,0,0
2020/2/7,重庆,九龙坡区,19,0,1
2020/2/8,重庆,九龙坡区,0,1,0
2020/2/9,重庆,九龙坡区,1,0,0
2020/2/10,重庆,九龙坡区,0,0,0
2020/2/11,重庆,九龙坡区,0,0,0
2020/2/12,重庆,九龙坡区,0,2,0
2020/2/13,重庆,九龙坡区,0,0,0
2020/2/14,重庆,九龙坡区,0,0,0
2020/2/15,重庆,九龙坡区,0,4,0
2020/2/16,重庆,九龙坡区,0,1,0
2020/2/17,重庆,九龙坡区,0,2,0
2020/2/18,重庆,九龙坡区,0,0,0
2020/2/19,重庆,九龙坡区,0,0,0
2020/2/20,重庆,九龙坡区,0,0,0
2020/2/21,重庆,九龙坡区,0,1,0
2020/2/22,重庆,九龙坡区,0,0,0
2020/2/23,重庆,九龙坡区,0,0,0
2020/2/24,重庆,九龙坡区,1,0,0
2020/2/25,重庆,九龙坡区,0,0,0
2020/2/26,重庆,九龙坡区,0,1,0
2020/2/27,重庆,九龙坡区,0,0,0
2020/2/28,重庆,九龙坡区,0,1,0
2020/2/29,重庆,九龙坡区,0,2,0
2020/3/1,重庆,九龙坡区,0,0,0
2020/3/2,重庆,九龙坡区,0,1,0
2020/3/3,重庆,九龙坡区,0,1,0
2020/3/4,重庆,九龙坡区,0,1,0
2020/3/5,重庆,九龙坡区,0,0,0
2020/3/6,重庆,九龙坡区,0,0,0
2020/3/7,重庆,九龙坡区,0,0,0
2020/3/8,重庆,九龙坡区,0,0,0
2020/3/9,重庆,九龙坡区,0,0,0
2020/3/10,重庆,九龙坡区,0,0,0
2020/3/11,重庆,九龙坡区,0,0,0
2020/3/12,重庆,九龙坡区,0,0,0
2020/3/13,重庆,九龙坡区,0,2,0
2020/3/14,重庆,九龙坡区,0,0,0
2020/2/7,重庆,云阳县,20,5,0
2020/2/8,重庆,云阳县,0,2,0
2020/2/9,重庆,云阳县,0,2,0
2020/2/10,重庆,云阳县,1,1,0
2020/2/11,重庆,云阳县,0,0,0
2020/2/12,重庆,云阳县,0,1,0
2020/2/13,重庆,云阳县,1,1,0
2020/2/14,重庆,云阳县,1,1,0
2020/2/15,重庆,云阳县,0,3,0
2020/2/16,重庆,云阳县,1,0,0
2020/2/17,重庆,云阳县,1,0,0
2020/2/18,重庆,云阳县,0,1,0
2020/2/19,重庆,云阳县,0,0,0
2020/2/20,重庆,云阳县,0,2,0
2020/2/21,重庆,云阳县,0,0,0
2020/2/22,重庆,云阳县,0,0,0
2020/2/23,重庆,云阳县,0,2,0
2020/2/24,重庆,云阳县,0,0,0
2020/2/25,重庆,云阳县,0,0,0
2020/2/26,重庆,云阳县,0,0,0
2020/2/27,重庆,云阳县,0,0,0
2020/2/28,重庆,云阳县,0,0,0
2020/2/29,重庆,云阳县,0,1,0
2020/3/1,重庆,云阳县,0,0,0
2020/3/2,重庆,云阳县,0,0,0
2020/3/3,重庆,云阳县,0,1,0
2020/3/4,重庆,云阳县,0,1,0
2020/3/5,重庆,云阳县,0,0,0
2020/3/6,重庆,云阳县,0,0,0
2020/3/7,重庆,云阳县,0,0,0
2020/3/8,重庆,云阳县,0,0,0
2020/3/9,重庆,云阳县,0,0,0
2020/3/10,重庆,云阳县,0,1,0
2020/3/11,重庆,云阳县,0,0,0
2020/3/12,重庆,云阳县,0,0,0
2020/3/13,重庆,云阳县,0,0,0
2020/3/14,重庆,云阳县,0,0,0
2020/2/7,重庆,江北区,20,1,0
2020/2/8,重庆,江北区,3,0,0
2020/2/9,重庆,江北区,1,0,0
2020/2/10,重庆,江北区,1,0,0
2020/2/11,重庆,江北区,0,1,0
2020/2/12,重庆,江北区,0,0,0
2020/2/13,重庆,江北区,0,0,0
2020/2/14,重庆,江北区,1,1,0
2020/2/15,重庆,江北区,1,0,0
2020/2/16,重庆,江北区,1,0,0
2020/2/17,重庆,江北区,0,2,0
2020/2/18,重庆,江北区,0,3,0
2020/2/19,重庆,江北区,0,1,0
2020/2/20,重庆,江北区,0,0,0
2020/2/21,重庆,江北区,0,1,0
2020/2/22,重庆,江北区,0,0,0
2020/2/23,重庆,江北区,0,1,0
2020/2/24,重庆,江北区,0,0,0
2020/2/25,重庆,江北区,0,0,0
2020/2/26,重庆,江北区,0,3,0
2020/2/27,重庆,江北区,0,2,0
2020/2/28,重庆,江北区,0,1,0
2020/2/29,重庆,江北区,0,2,0
2020/3/1,重庆,江北区,0,2,0
2020/3/2,重庆,江北区,0,1,0
2020/3/3,重庆,江北区,0,1,0
2020/3/4,重庆,江北区,0,2,0
2020/3/5,重庆,江北区,0,0,0
2020/3/6,重庆,江北区,0,0,0
2020/3/7,重庆,江北区,0,0,0
2020/3/8,重庆,江北区,0,0,0
2020/3/9,重庆,江北区,0,0,0
2020/3/10,重庆,江北区,0,0,0
2020/3/11,重庆,江北区,0,1,0
2020/3/12,重庆,江北区,0,1,0
2020/3/13,重庆,江北区,0,1,0
2020/3/14,重庆,江北区,0,0,0
2020/2/7,重庆,万州区,78,4,1
2020/2/8,重庆,万州区,6,1,0
2020/2/9,重庆,万州区,13,3,0
2020/2/10,重庆,万州区,1,3,0
2020/2/11,重庆,万州区,3,3,0
2020/2/12,重庆,万州区,2,2,0
2020/2/13,重庆,万州区,0,7,1
2020/2/14,重庆,万州区,1,4,1
2020/2/15,重庆,万州区,1,7,0
2020/2/16,重庆,万州区,3,1,0
2020/2/17,重庆,万州区,0,1,0
2020/2/18,重庆,万州区,2,5,0
2020/2/19,重庆,万州区,3,5,0
2020/2/20,重庆,万州区,2,10,1
2020/2/21,重庆,万州区,3,9,0
2020/2/22,重庆,万州区,0,1,0
2020/2/23,重庆,万州区,0,0,0
2020/2/24,重庆,万州区,0,6,0
2020/2/25,重庆,万州区,0,0,0
2020/2/26,重庆,万州区,0,3,0
2020/2/27,重庆,万州区,0,4,0
2020/2/28,重庆,万州区,0,2,0
2020/2/29,重庆,万州区,0,3,0
2020/3/1,重庆,万州区,0,5,0
2020/3/2,重庆,万州区,0,0,0
2020/3/3,重庆,万州区,0,9,0
2020/3/4,重庆,万州区,0,5,0
2020/3/5,重庆,万州区,0,3,0
2020/3/6,重庆,万州区,0,0,0
2020/3/7,重庆,万州区,0,3,0
2020/3/8,重庆,万州区,0,0,0
2020/3/9,重庆,万州区,0,1,0
2020/3/10,重庆,万州区,0,1,0
2020/3/11,重庆,万州区,0,3,0
2020/3/12,重庆,万州区,0,0,0
2020/3/13,重庆,万州区,0,0,0
2020/3/14,重庆,万州区,0,0,0
2020/2/7,江苏,镇江,11,1,0
2020/2/8,江苏,镇江,1,0,0
2020/2/9,江苏,镇江,0,0,0
2020/2/10,江苏,镇江,0,0,0
2020/2/11,江苏,镇江,0,1,0
2020/2/12,江苏,镇江,0,0,0
2020/2/13,江苏,镇江,0,0,0
2020/2/14,江苏,镇江,0,0,0
2020/2/15,江苏,镇江,0,2,0
2020/2/16,江苏,镇江,0,0,0
2020/2/17,江苏,镇江,0,1,0
2020/2/18,江苏,镇江,0,1,0
